3404
\ID	X	Y	Vx	Vy	Radius	Pressure
-594	6.987520551375019	1.5287232812894418	0.0	0.0	0.007	0.0
-595	3.029860603855493	8.48117088919222	0.0	0.0	0.007	0.0
-596	6.970139396144507	1.5188291108077792	0.0	0.0	0.007	0.0
-597	3.047291012468297	8.490978030582964	0.0	0.0	0.007	0.0
-598	6.952708987531703	1.5090219694170357	0.0	0.0	0.007	0.0
-599	3.064770238704086	8.500697897704764	0.0	0.0	0.007	0.0
-600	6.935229761295914	1.499302102295235	0.0	0.0	0.007	0.0
-601	3.0822978455831147	8.51033024756145	0.0	0.0	0.007	0.0
-602	6.917702154416885	1.4896697524385494	0.0	0.0	0.007	0.0
-603	3.0998733949161235	8.519874839344777	0.0	0.0	0.007	0.0
-604	6.9001266050838765	1.4801251606552226	0.0	0.0	0.007	0.0
-605	3.117496447315294	8.529331434440447	0.0	0.0	0.007	0.0
-606	6.882503552684706	1.4706685655595533	0.0	0.0	0.007	0.0
-607	3.135166562205235	8.538699796434074	0.0	0.0	0.007	0.0
-608	6.864833437794765	1.4613002035659255	0.0	0.0	0.007	0.0
-609	3.1528832978339945	8.5479796911171	0.0	0.0	0.007	0.0
-610	6.847116702166005	1.4520203088829016	0.0	0.0	0.007	0.0
-611	3.1706462112841036	8.557170886492635	0.0	0.0	0.007	0.0
-612	6.829353788715896	1.4428291135073654	0.0	0.0	0.007	0.0
-613	3.1884548584836523	8.566273152781278	0.0	0.0	0.007	0.0
-614	6.811545141516348	1.433726847218722	0.0	0.0	0.007	0.0
-615	3.206308794217388	8.575286262426845	0.0	0.0	0.007	0.0
-616	6.793691205782612	1.4247137375731551	0.0	0.0	0.007	0.0
-617	3.2242075721378463	8.584209990102064	0.0	0.0	0.007	0.0
-618	6.775792427862154	1.4157900098979361	0.0	0.0	0.007	0.0
-619	3.242150744776512	8.593044112714207	0.0	0.0	0.007	0.0
-620	6.757849255223488	1.4069558872857924	0.0	0.0	0.007	0.0
-621	3.2601378635550042	8.601788409410672	0.0	0.0	0.007	0.0
-622	6.739862136444996	1.3982115905893284	0.0	0.0	0.007	0.0
-623	3.2781684787962897	8.610442661584493	0.0	0.0	0.007	0.0
-624	6.72183152120371	1.389557338415507	0.0	0.0	0.007	0.0
-625	3.2962421397359263	8.619006652879818	0.0	0.0	0.007	0.0
-626	6.703757860264074	1.3809933471201816	0.0	0.0	0.007	0.0
-627	3.3143583945333326	8.627480169197312	0.0	0.0	0.007	0.0
-628	6.685641605466667	1.3725198308026885	0.0	0.0	0.007	0.0
-629	3.3325167902830812	8.635862998699505	0.0	0.0	0.007	0.0
-630	6.667483209716918	1.3641370013004943	0.0	0.0	0.007	0.0
-631	3.350716873026225	8.6441549318161	0.0	0.0	0.007	0.0
-632	6.649283126973775	1.3558450681838998	0.0	0.0	0.007	0.0
-633	3.3689581877616432	8.652355761249199	0.0	0.0	0.007	0.0
-634	6.631041812238356	1.3476442387508007	0.0	0.0	0.007	0.0
-635	3.3872402784574174	8.660465281978492	0.0	0.0	0.007	0.0
-636	6.612759721542583	1.3395347180215067	0.0	0.0	0.007	0.0
-637	3.405562688062232	8.668483291266387	0.0	0.0	0.007	0.0
-638	6.594437311937768	1.3315167087336128	0.0	0.0	0.007	0.0
-639	3.423924958516802	8.676409588663066	0.0	0.0	0.007	0.0
-640	6.5760750414831985	1.3235904113369337	0.0	0.0	0.007	0.0
-641	3.4423266307653213	8.684243976011508	0.0	0.0	0.007	0.0
-642	6.557673369234679	1.315756023988492	0.0	0.0	0.007	0.0
-643	3.4607672447669433	8.691986257452438	0.0	0.0	0.007	0.0
-644	6.539232755233057	1.3080137425475629	0.0	0.0	0.007	0.0
-645	3.4792463395072772	8.699636239429221	0.0	0.0	0.007	0.0
-646	6.520753660492723	1.3003637605707796	0.0	0.0	0.007	0.0
-647	3.4977634530099184	8.707193730692708	0.0	0.0	0.007	0.0
-648	6.502236546990082	1.2928062693072926	0.0	0.0	0.007	0.0
-649	3.5163181223479922	8.71465854230601	0.0	0.0	0.007	0.0
-650	6.483681877652008	1.2853414576939897	0.0	0.0	0.007	0.0
-651	3.5349098836557324	8.722030487649228	0.0	0.0	0.007	0.0
-652	6.465090116344268	1.277969512350773	0.0	0.0	0.007	0.0
-653	3.5535382721400746	8.729309382424107	0.0	0.0	0.007	0.0
-654	6.446461727859925	1.2706906175758923	0.0	0.0	0.007	0.0
-655	3.572202822092277	8.736495044658662	0.0	0.0	0.007	0.0
-656	6.427797177907723	1.2635049553413373	0.0	0.0	0.007	0.0
-657	3.5909030668995623	8.74358729471171	0.0	0.0	0.007	0.0
-658	6.409096933100438	1.2564127052882896	0.0	0.0	0.007	0.0
-659	3.6096385390567853	8.75058595527737	0.0	0.0	0.007	0.0
-660	6.390361460943215	1.2494140447226316	0.0	0.0	0.007	0.0
-661	3.6284087701781167	8.757490851389488	0.0	0.0	0.007	0.0
-662	6.371591229821883	1.2425091486105129	0.0	0.0	0.007	0.0
-663	3.647213291008757	8.764301810426023	0.0	0.0	0.007	0.0
-664	6.352786708991243	1.2356981895739763	0.0	0.0	0.007	0.0
-665	3.6660516314366642	8.771018662113358	0.0	0.0	0.007	0.0
-666	6.333948368563336	1.2289813378866428	0.0	0.0	0.007	0.0
-667	3.6849233205043093	8.777641238530546	0.0	0.0	0.007	0.0
-668	6.315076679495691	1.2223587614694553	0.0	0.0	0.007	0.0
-669	3.703827886420448	8.784169374113521	0.0	0.0	0.007	0.0
-670	6.296172113579551	1.215830625886479	0.0	0.0	0.007	0.0
-671	3.722764856571918	8.790602905659236	0.0	0.0	0.007	0.0
-672	6.277235143428082	1.2093970943407637	0.0	0.0	0.007	0.0
-673	3.7417337575354503	8.796941672329737	0.0	0.0	0.007	0.0
-674	6.25826624246455	1.2030583276702624	0.0	0.0	0.007	0.0
-675	3.7607341150895097	8.803185515656187	0.0	0.0	0.007	0.0
-676	6.23926588491049	1.1968144843438124	0.0	0.0	0.007	0.0
-677	3.779765454226147	8.809334279542828	0.0	0.0	0.007	0.0
-678	6.220234545773852	1.1906657204571718	0.0	0.0	0.007	0.0
-679	3.798827299162875	8.815387810270884	0.0	0.0	0.007	0.0
-680	6.201172700837125	1.1846121897291164	0.0	0.0	0.007	0.0
-681	3.8179191733545625	8.8213459565024	0.0	0.0	0.007	0.0
-682	6.1820808266454375	1.1786540434976005	0.0	0.0	0.007	0.0
-683	3.83704059950535	8.827208569284032	0.0	0.0	0.007	0.0
-684	6.16295940049465	1.1727914307159684	0.0	0.0	0.007	0.0
-685	3.8561910995805784	8.832975502050765	0.0	0.0	0.007	0.0
-686	6.143808900419422	1.1670244979492348	0.0	0.0	0.007	0.0
-687	3.8753701948187445	8.838646610629581	0.0	0.0	0.007	0.0
-688	6.1246298051812555	1.1613533893704187	0.0	0.0	0.007	0.0
-689	3.8945774057434654	8.844221753243062	0.0	0.0	0.007	0.0
-690	6.1054225942565346	1.155778246756939	0.0	0.0	0.007	0.0
-691	3.913812252175469	8.84970079051293	0.0	0.0	0.007	0.0
-692	6.086187747824531	1.1502992094870708	0.0	0.0	0.007	0.0
-693	3.933074253244596	8.85508358546354	0.0	0.0	0.007	0.0
-694	6.066925746755404	1.14491641453646	0.0	0.0	0.007	0.0
-695	3.952362927401823	8.8603700035253	0.0	0.0	0.007	0.0
-696	6.047637072598177	1.1396299964747003	0.0	0.0	0.007	0.0
-697	3.9716777924313	8.865559912538032	0.0	0.0	0.007	0.0
-698	6.0283222075687	1.1344400874619684	0.0	0.0	0.007	0.0
-699	3.991018365462408	8.870653182754282	0.0	0.0	0.007	0.0
-700	6.008981634537593	1.1293468172457186	0.0	0.0	0.007	0.0
-701	4.010384162981828	8.875649686842559	0.0	0.0	0.007	0.0
-702	5.989615837018172	1.1243503131574415	0.0	0.0	0.007	0.0
-703	4.029774700845632	8.880549299890522	0.0	0.0	0.007	0.0
-704	5.970225299154368	1.1194507001094784	0.0	0.0	0.007	0.0
-705	4.049189494291381	8.885351899408098	0.0	0.0	0.007	0.0
-706	5.950810505708619	1.1146481005919013	0.0	0.0	0.007	0.0
-707	4.068628057950253	8.890057365330552	0.0	0.0	0.007	0.0
-708	5.931371942049747	1.109942634669447	0.0	0.0	0.007	0.0
-709	4.088089905859166	8.894665580021481	0.0	0.0	0.007	0.0
-710	5.911910094140834	1.1053344199785196	0.0	0.0	0.007	0.0
-711	4.107574551472938	8.899176428275755	0.0	0.0	0.007	0.0
-712	5.892425448527062	1.1008235717242454	0.0	0.0	0.007	0.0
-713	4.127081507676442	8.903589797322404	0.0	0.0	0.007	0.0
-714	5.872918492323558	1.0964102026775961	0.0	0.0	0.007	0.0
-715	4.14661028679679	8.907905576827432	0.0	0.0	0.007	0.0
-716	5.85338971320321	1.092094423172568	0.0	0.0	0.007	0.0
-717	4.166160400615521	8.912123658896576	0.0	0.0	0.007	0.0
-718	5.833839599384479	1.0878763411034242	0.0	0.0	0.007	0.0
-719	4.1857313603808075	8.916243938078004	0.0	0.0	0.007	0.0
-720	5.8142686396191925	1.0837560619219966	0.0	0.0	0.007	0.0
-721	4.205322676819675	8.92026631136495	0.0	0.0	0.007	0.0
-722	5.794677323180325	1.07973368863505	0.0	0.0	0.007	0.0
-723	4.224933860150231	8.924190678198293	0.0	0.0	0.007	0.0
-724	5.775066139849769	1.075809321801707	0.0	0.0	0.007	0.0
-725	4.2445644200939165	8.928016940469066	0.0	0.0	0.007	0.0
-726	5.7554355799060835	1.0719830595309343	0.0	0.0	0.007	0.0
-727	4.264213865887754	8.93174500252091	0.0	0.0	0.007	0.0
-728	5.735786134112246	1.0682549974790891	0.0	0.0	0.007	0.0
-729	4.283881706296622	8.935374771152471	0.0	0.0	0.007	0.0
-730	5.716118293703378	1.0646252288475293	0.0	0.0	0.007	0.0
-731	4.303567449625535	8.93890615561972	0.0	0.0	0.007	0.0
-732	5.696432550374465	1.0610938443802804	0.0	0.0	0.007	0.0
-733	4.323270603731935	8.94233906763823	0.0	0.0	0.007	0.0
-734	5.676729396268065	1.0576609323617712	0.0	0.0	0.007	0.0
-735	4.342990676037995	8.945673421385377	0.0	0.0	0.007	0.0
-736	5.657009323962005	1.0543265786146225	0.0	0.0	0.007	0.0
-737	4.362727173542935	8.948909133502495	0.0	0.0	0.007	0.0
-738	5.637272826457065	1.0510908664975052	0.0	0.0	0.007	0.0
-739	4.382479602835345	8.952046123096947	0.0	0.0	0.007	0.0
-740	5.617520397164655	1.0479538769030534	0.0	0.0	0.007	0.0
-741	4.402247470105522	8.955084311744157	0.0	0.0	0.007	0.0
-742	5.597752529894478	1.044915688255843	0.0	0.0	0.007	0.0
-743	4.422030281157813	8.958023623489566	0.0	0.0	0.007	0.0
-744	5.577969718842187	1.0419763765104326	0.0	0.0	0.007	0.0
-745	4.441827541422972	8.960863984850537	0.0	0.0	0.007	0.0
-746	5.558172458577028	1.0391360151494626	0.0	0.0	0.007	0.0
-747	4.461638755970525	8.96360532481818	0.0	0.0	0.007	0.0
-748	5.538361244029475	1.0363946751818194	0.0	0.0	0.007	0.0
-749	4.481463429521139	8.966247574859143	0.0	0.0	0.007	0.0
-750	5.518536570478861	1.0337524251408583	0.0	0.0	0.007	0.0
-751	4.501301066459008	8.968790668917306	0.0	0.0	0.007	0.0
-752	5.498698933540992	1.0312093310826942	0.0	0.0	0.007	0.0
-753	4.521151170844241	8.971234543415456	0.0	0.0	0.007	0.0
-754	5.478848829155759	1.0287654565845448	0.0	0.0	0.007	0.0
-755	4.541013246425263	8.973579137256854	0.0	0.0	0.007	0.0
-756	5.458986753574737	1.0264208627431461	0.0	0.0	0.007	0.0
-757	4.560886796651219	8.975824391826778	0.0	0.0	0.007	0.0
-758	5.439113203348781	1.0241756081732216	0.0	0.0	0.007	0.0
-759	4.580771324684388	8.97797025099398	0.0	0.0	0.007	0.0
-760	5.419228675315612	1.0220297490060188	0.0	0.0	0.007	0.0
-761	4.6006663334126054	8.980016661112096	0.0	0.0	0.007	0.0
-762	5.3993336665873946	1.0199833388879052	0.0	0.0	0.007	0.0
-763	4.62057132546169	8.981963571020973	0.0	0.0	0.007	0.0
-764	5.37942867453831	1.018036428979027	0.0	0.0	0.007	0.0
-765	4.640485803207874	8.98381093204797	0.0	0.0	0.007	0.0
-766	5.359514196792126	1.0161890679520305	0.0	0.0	0.007	0.0
-767	4.6604092687902545	8.985558698009156	0.0	0.0	0.007	0.0
-768	5.3395907312097455	1.014441301990845	0.0	0.0	0.007	0.0
-769	4.680341224123228	8.987206825210471	0.0	0.0	0.007	0.0
-770	5.319658775876772	1.012793174789529	0.0	0.0	0.007	0.0
-771	4.700281170908949	8.988755272448824	0.0	0.0	0.007	0.0
-772	5.299718829091051	1.0112447275511762	0.0	0.0	0.007	0.0
-773	4.720228610649787	8.990204001013112	0.0	0.0	0.007	0.0
-774	5.279771389350213	1.0097959989868874	0.0	0.0	0.007	0.0
-775	4.740183044660788	8.991552974685199	0.0	0.0	0.007	0.0
-776	5.259816955339212	1.0084470253148008	0.0	0.0	0.007	0.0
-777	4.76014397408214	8.992802159740812	0.0	0.0	0.007	0.0
-778	5.23985602591786	1.0071978402591881	0.0	0.0	0.007	0.0
-779	4.780110899891647	8.99395152495039	0.0	0.0	0.007	0.0
-780	5.219889100108353	1.006048475049611	0.0	0.0	0.007	0.0
-781	4.800083322917205	8.995001041579862	0.0	0.0	0.007	0.0
-782	5.199916677082795	1.0049989584201393	0.0	0.0	0.007	0.0
-783	4.820060743849277	8.995950683391365	0.0	0.0	0.007	0.0
-784	5.179939256150723	1.0040493166086342	0.0	0.0	0.007	0.0
-785	4.8400426632533815	8.996800426643908	0.0	0.0	0.007	0.0
-786	5.1599573367466185	1.0031995733560914	0.0	0.0	0.007	0.0
-787	4.860028581582573	8.997550250093951	0.0	0.0	0.007	0.0
-788	5.139971418417427	1.0024497499060487	0.0	0.0	0.007	0.0
-789	4.880017999189936	8.998200134995948	0.0	0.0	0.007	0.0
-790	5.119982000810064	1.0017998650040525	0.0	0.0	0.007	0.0
-791	4.900010416341068	8.998750065102808	0.0	0.0	0.007	0.0
-792	5.099989583658932	1.0012499348971917	0.0	0.0	0.007	0.0
-793	4.920005333226586	8.99920002666631	0.0	0.0	0.007	0.0
-794	5.079994666773414	1.0007999733336903	0.0	0.0	0.007	0.0
-795	4.940002249974605	8.999550008437435	0.0	0.0	0.007	0.0
-796	5.059997750025395	1.0004499915625646	0.0	0.0	0.007	0.0
-797	4.960000666663252	8.99980000166666	0.0	0.0	0.007	0.0
-798	5.039999333336748	1.0001999983333398	0.0	0.0	0.007	0.0
-799	4.980000083333147	8.999950000104166	0.0	0.0	0.007	0.0
-800	5.019999916666853	1.0000499998958339	0.0	0.0	0.007	0.0
-801	4.999999999999918	9.0	0.0	0.0	0.007	0.0
-802	5.000000000000082	1.0	0.0	0.0	0.007	0.0
-803	5.019999916666689	8.999950000104167	0.0	0.0	0.007	0.0
-804	4.980000083333311	1.000049999895833	0.0	0.0	0.007	0.0
-805	5.039999333336585	8.999800001666662	0.0	0.0	0.007	0.0
-806	4.960000666663415	1.000199998333338	0.0	0.0	0.007	0.0
-807	5.0599977500252304	8.999550008437438	0.0	0.0	0.007	0.0
-808	4.9400022499747696	1.000449991562562	0.0	0.0	0.007	0.0
-809	5.07999466677325	8.999200026666312	0.0	0.0	0.007	0.0
-810	4.92000533322675	1.0007999733336872	0.0	0.0	0.007	0.0
-811	5.099989583658767	8.998750065102811	0.0	0.0	0.007	0.0
-812	4.900010416341233	1.0012499348971877	0.0	0.0	0.007	0.0
-813	5.119982000809901	8.998200134995953	0.0	0.0	0.007	0.0
-814	4.880017999190099	1.0017998650040476	0.0	0.0	0.007	0.0
-815	5.139971418417263	8.997550250093957	0.0	0.0	0.007	0.0
-816	4.860028581582737	1.002449749906043	0.0	0.0	0.007	0.0
-817	5.159957336746455	8.996800426643915	0.0	0.0	0.007	0.0
-818	4.840042663253545	1.0031995733560848	0.0	0.0	0.007	0.0
-819	5.179939256150559	8.995950683391374	0.0	0.0	0.007	0.0
-820	4.820060743849441	1.0040493166086266	0.0	0.0	0.007	0.0
-821	5.199916677082632	8.995001041579869	0.0	0.0	0.007	0.0
-822	4.800083322917368	1.0049989584201309	0.0	0.0	0.007	0.0
-823	5.219889100108189	8.993951524950399	0.0	0.0	0.007	0.0
-824	4.780110899891811	1.0060484750496017	0.0	0.0	0.007	0.0
-825	5.239856025917697	8.992802159740823	0.0	0.0	0.007	0.0
-826	4.760143974082303	1.0071978402591784	0.0	0.0	0.007	0.0
-827	5.259816955339049	8.99155297468521	0.0	0.0	0.007	0.0
-828	4.740183044660951	1.0084470253147901	0.0	0.0	0.007	0.0
-829	5.279771389350049	8.990204001013124	0.0	0.0	0.007	0.0
-830	4.720228610649951	1.0097959989868759	0.0	0.0	0.007	0.0
-831	5.299718829090888	8.988755272448836	0.0	0.0	0.007	0.0
-832	4.700281170909112	1.0112447275511642	0.0	0.0	0.007	0.0
-833	5.319658775876609	8.987206825210484	0.0	0.0	0.007	0.0
-834	4.680341224123391	1.012793174789516	0.0	0.0	0.007	0.0
-835	5.339590731209582	8.985558698009168	0.0	0.0	0.007	0.0
-836	4.660409268790418	1.0144413019908312	0.0	0.0	0.007	0.0
-837	5.359514196791962	8.983810932047984	0.0	0.0	0.007	0.0
-838	4.640485803208038	1.0161890679520158	0.0	0.0	0.007	0.0
-839	5.379428674538148	8.981963571020989	0.0	0.0	0.007	0.0
-840	4.620571325461852	1.0180364289790114	0.0	0.0	0.007	0.0
-841	5.399333666587231	8.980016661112112	0.0	0.0	0.007	0.0
-842	4.600666333412769	1.0199833388878887	0.0	0.0	0.007	0.0
-843	5.419228675315448	8.977970250993998	0.0	0.0	0.007	0.0
-844	4.580771324684552	1.0220297490060015	0.0	0.0	0.007	0.0
-845	5.439113203348618	8.975824391826796	0.0	0.0	0.007	0.0
-846	4.560886796651382	1.0241756081732034	0.0	0.0	0.007	0.0
-847	5.458986753574574	8.973579137256873	0.0	0.0	0.007	0.0
-848	4.541013246425426	1.026420862743127	0.0	0.0	0.007	0.0
-849	5.478848829155596	8.971234543415475	0.0	0.0	0.007	0.0
-850	4.521151170844404	1.0287654565845252	0.0	0.0	0.007	0.0
-851	5.49869893354083	8.968790668917325	0.0	0.0	0.007	0.0
-852	4.50130106645917	1.0312093310826738	0.0	0.0	0.007	0.0
-853	5.518536570478698	8.966247574859162	0.0	0.0	0.007	0.0
-854	4.481463429521302	1.0337524251408374	0.0	0.0	0.007	0.0
-855	5.538361244029312	8.963605324818204	0.0	0.0	0.007	0.0
-856	4.461638755970688	1.0363946751817972	0.0	0.0	0.007	0.0
-857	5.558172458576865	8.96086398485056	0.0	0.0	0.007	0.0
-858	4.441827541423135	1.03913601514944	0.0	0.0	0.007	0.0
-859	5.5779697188420245	8.958023623489591	0.0	0.0	0.007	0.0
-860	4.4220302811579755	1.041976376510409	0.0	0.0	0.007	0.0
-861	5.597752529894316	8.955084311744182	0.0	0.0	0.007	0.0
-862	4.402247470105684	1.0449156882558186	0.0	0.0	0.007	0.0
-863	5.617520397164493	8.952046123096972	0.0	0.0	0.007	0.0
-864	4.382479602835507	1.047953876903028	0.0	0.0	0.007	0.0
-865	5.637272826456903	8.948909133502521	0.0	0.0	0.007	0.0
-866	4.362727173543097	1.0510908664974794	0.0	0.0	0.007	0.0
-867	5.6570093239618435	8.945673421385404	0.0	0.0	0.007	0.0
-868	4.3429906760381565	1.0543265786145959	0.0	0.0	0.007	0.0
-869	5.676729396267904	8.942339067638256	0.0	0.0	0.007	0.0
-870	4.323270603732096	1.0576609323617432	0.0	0.0	0.007	0.0
-871	5.696432550374303	8.938906155619748	0.0	0.0	0.007	0.0
-872	4.303567449625697	1.061093844380252	0.0	0.0	0.007	0.0
-873	5.716118293703216	8.9353747711525	0.0	0.0	0.007	0.0
-874	4.283881706296784	1.0646252288474995	0.0	0.0	0.007	0.0
-875	5.735786134112084	8.931745002520941	0.0	0.0	0.007	0.0
-876	4.264213865887916	1.068254997479059	0.0	0.0	0.007	0.0
-877	5.755435579905922	8.928016940469096	0.0	0.0	0.007	0.0
-878	4.244564420094078	1.0719830595309032	0.0	0.0	0.007	0.0
-879	5.775066139849608	8.924190678198325	0.0	0.0	0.007	0.0
-880	4.224933860150392	1.075809321801675	0.0	0.0	0.007	0.0
-881	5.794677323180165	8.920266311364983	0.0	0.0	0.007	0.0
-882	4.205322676819835	1.079733688635017	0.0	0.0	0.007	0.0
-883	5.814268639619032	8.916243938078036	0.0	0.0	0.007	0.0
-884	4.185731360380968	1.0837560619219633	0.0	0.0	0.007	0.0
-885	5.833839599384318	8.91212365889661	0.0	0.0	0.007	0.0
-886	4.166160400615682	1.08787634110339	0.0	0.0	0.007	0.0
-887	5.8533897132030495	8.907905576827467	0.0	0.0	0.007	0.0
-888	4.1466102867969505	1.092094423172533	0.0	0.0	0.007	0.0
-889	5.8729184923233975	8.90358979732244	0.0	0.0	0.007	0.0
-890	4.1270815076766025	1.0964102026775602	0.0	0.0	0.007	0.0
-891	5.892425448526902	8.89917642827579	0.0	0.0	0.007	0.0
-892	4.107574551473098	1.1008235717242085	0.0	0.0	0.007	0.0
-893	5.911910094140675	8.894665580021517	0.0	0.0	0.007	0.0
-894	4.088089905859325	1.1053344199784823	0.0	0.0	0.007	0.0
-895	5.931371942049588	8.890057365330591	0.0	0.0	0.007	0.0
-896	4.068628057950412	1.1099426346694092	0.0	0.0	0.007	0.0
-897	5.950810505708459	8.885351899408137	0.0	0.0	0.007	0.0
-898	4.049189494291541	1.1146481005918623	0.0	0.0	0.007	0.0
-899	5.970225299154209	8.88054929989056	0.0	0.0	0.007	0.0
-900	4.029774700845791	1.119450700109439	0.0	0.0	0.007	0.0
-901	5.989615837018013	8.8756496868426	0.0	0.0	0.007	0.0
-902	4.010384162981987	1.1243503131574006	0.0	0.0	0.007	0.0
-903	6.008981634537434	8.870653182754323	0.0	0.0	0.007	0.0
-904	3.9910183654625664	1.1293468172456773	0.0	0.0	0.007	0.0
-905	6.028322207568541	8.865559912538075	0.0	0.0	0.007	0.0
-906	3.9716777924314584	1.1344400874619263	0.0	0.0	0.007	0.0
-907	6.047637072598019	8.860370003525343	0.0	0.0	0.007	0.0
-908	3.952362927401981	1.1396299964746577	0.0	0.0	0.007	0.0
-909	6.0669257467552455	8.855083585463584	0.0	0.0	0.007	0.0
-910	3.933074253244754	1.1449164145364161	0.0	0.0	0.007	0.0
-911	6.086187747824373	8.849700790512975	0.0	0.0	0.007	0.0
-912	3.913812252175627	1.150299209487026	0.0	0.0	0.007	0.0
-913	6.1054225942563765	8.844221753243106	0.0	0.0	0.007	0.0
-914	3.8945774057436235	1.1557782467568938	0.0	0.0	0.007	0.0
-915	6.1246298051810975	8.838646610629628	0.0	0.0	0.007	0.0
-916	3.875370194818902	1.161353389370373	0.0	0.0	0.007	0.0
-917	6.143808900419264	8.832975502050811	0.0	0.0	0.007	0.0
-918	3.8561910995807356	1.1670244979491882	0.0	0.0	0.007	0.0
-919	6.162959400494493	8.827208569284078	0.0	0.0	0.007	0.0
-920	3.8370405995055066	1.1727914307159208	0.0	0.0	0.007	0.0
-921	6.182080826645281	8.821345956502448	0.0	0.0	0.007	0.0
-922	3.8179191733547193	1.178654043497552	0.0	0.0	0.007	0.0
-923	6.201172700836969	8.815387810270932	0.0	0.0	0.007	0.0
-924	3.7988272991630314	1.1846121897290671	0.0	0.0	0.007	0.0
-925	6.220234545773696	8.809334279542878	0.0	0.0	0.007	0.0
-926	3.7797654542263035	1.1906657204571216	0.0	0.0	0.007	0.0
-927	6.239265884910334	8.803185515656239	0.0	0.0	0.007	0.0
-928	3.760734115089666	1.1968144843437618	0.0	0.0	0.007	0.0
-929	6.258266242464394	8.796941672329789	0.0	0.0	0.007	0.0
-930	3.7417337575356058	1.203058327670211	0.0	0.0	0.007	0.0
-931	6.2772351434279265	8.790602905659288	0.0	0.0	0.007	0.0
-932	3.7227648565720735	1.2093970943407113	0.0	0.0	0.007	0.0
-933	6.296172113579397	8.784169374113574	0.0	0.0	0.007	0.0
-934	3.703827886420603	1.2158306258864258	0.0	0.0	0.007	0.0
-935	6.315076679495536	8.777641238530599	0.0	0.0	0.007	0.0
-936	3.6849233205044643	1.2223587614694011	0.0	0.0	0.007	0.0
-937	6.333948368563181	8.771018662113413	0.0	0.0	0.007	0.0
-938	3.666051631436819	1.2289813378865881	0.0	0.0	0.007	0.0
-939	6.352786708991089	8.76430181042608	0.0	0.0	0.007	0.0
-940	3.647213291008911	1.2356981895739207	0.0	0.0	0.007	0.0
-941	6.371591229821729	8.757490851389544	0.0	0.0	0.007	0.0
-942	3.628408770178271	1.2425091486104565	0.0	0.0	0.007	0.0
-943	6.390361460943061	8.750585955277426	0.0	0.0	0.007	0.0
-944	3.609638539056939	1.2494140447225748	0.0	0.0	0.007	0.0
-945	6.409096933100284	8.743587294711768	0.0	0.0	0.007	0.0
-946	3.590903066899716	1.256412705288232	0.0	0.0	0.007	0.0
-947	6.4277971779075695	8.73649504465872	0.0	0.0	0.007	0.0
-948	3.5722028220924305	1.2635049553412787	0.0	0.0	0.007	0.0
-949	6.446461727859772	8.729309382424168	0.0	0.0	0.007	0.0
-950	3.5535382721402278	1.2706906175758328	0.0	0.0	0.007	0.0
-951	6.465090116344115	8.722030487649286	0.0	0.0	0.007	0.0
-952	3.534909883655885	1.277969512350713	0.0	0.0	0.007	0.0
-953	6.483681877651856	8.714658542306072	0.0	0.0	0.007	0.0
-954	3.5163181223481446	1.2853414576939288	0.0	0.0	0.007	0.0
-955	6.50223654698993	8.707193730692769	0.0	0.0	0.007	0.0
-956	3.4977634530100703	1.2928062693072309	0.0	0.0	0.007	0.0
-957	6.520753660492571	8.699636239429283	0.0	0.0	0.007	0.0
-958	3.479246339507429	1.300363760570717	0.0	0.0	0.007	0.0
-959	6.539232755232906	8.6919862574525	0.0	0.0	0.007	0.0
-960	3.4607672447670947	1.3080137425474998	0.0	0.0	0.007	0.0
-961	6.557673369234528	8.684243976011572	0.0	0.0	0.007	0.0
-962	3.4423266307654723	1.315756023988428	0.0	0.0	0.007	0.0
-963	6.576075041483048	8.67640958866313	0.0	0.0	0.007	0.0
-964	3.4239249585169524	1.3235904113368693	0.0	0.0	0.007	0.0
-965	6.594437311937617	8.668483291266453	0.0	0.0	0.007	0.0
-966	3.405562688062383	1.331516708733547	0.0	0.0	0.007	0.0
-967	6.6127597215424325	8.66046528197856	0.0	0.0	0.007	0.0
-968	3.3872402784575675	1.3395347180214405	0.0	0.0	0.007	0.0
-969	6.631041812238207	8.652355761249266	0.0	0.0	0.007	0.0
-970	3.368958187761793	1.3476442387507341	0.0	0.0	0.007	0.0
-971	6.649283126973625	8.644154931816168	0.0	0.0	0.007	0.0
-972	3.3507168730263746	1.3558450681838319	0.0	0.0	0.007	0.0
-973	6.667483209716769	8.635862998699574	0.0	0.0	0.007	0.0
-974	3.3325167902832304	1.364137001300426	0.0	0.0	0.007	0.0
-975	6.685641605466519	8.62748016919738	0.0	0.0	0.007	0.0
-976	3.314358394533481	1.3725198308026196	0.0	0.0	0.007	0.0
-977	6.703757860263925	8.619006652879888	0.0	0.0	0.007	0.0
-978	3.2962421397360746	1.380993347120112	0.0	0.0	0.007	0.0
-979	6.721831521203562	8.610442661584564	0.0	0.0	0.007	0.0
-980	3.2781684787964376	1.3895573384154365	0.0	0.0	0.007	0.0
-981	6.739862136444848	8.601788409410743	0.0	0.0	0.007	0.0
-982	3.260137863555152	1.3982115905892574	0.0	0.0	0.007	0.0
-983	6.7578492552233405	8.59304411271428	0.0	0.0	0.007	0.0
-984	3.2421507447766595	1.40695588728572	0.0	0.0	0.007	0.0
-985	6.775792427862006	8.584209990102137	0.0	0.0	0.007	0.0
